data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2021-10-23 00:00:00,14:15:00,SEM VÍTIMA,FINALIZADA,IPSEP,RUA BLUMENAU,,,SEMÁFORO Nº 111,IPSEP,111,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Não existe,,
2021-10-23 00:00:00,15:20:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,3905,,E/F AO  TERMINAL DE METRO DE TEJIPIO,TEJIPIÓ,434,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,R-6a,,Dupla,Faixa contínua,,
2021-10-23 00:00:00,22:00:40,COM VÍTIMA,FINALIZADA,MADALENA,AV JOSE GONCALVES DE MEDEIROS,,,E/F ENTRADA DO SUPERMECADO EXTRA,MADALENA,,,COLISÃO TRANSVERSAL,1,0,1,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60 km/h,Dupla,Faixa contínua,Faixa seccionada,
2021-10-24 00:00:00,04:44:00,COM VÍTIMA,FINALIZADA,CAJUEIRO,AV BEBERIBE,,,EM FRENTE AO N° 3185,CAJUEIRO,,CIDADE,CHOQUE,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,,Não há placas,50 km/h,Dupla,Canteiro central,,
2021-10-24 00:00:00,10:21:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,3843,,SOB SEMÁFORO 497,TEJIPIÓ,497,CIDADE,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
2021-10-24 00:00:00,13:26:00,COM VÍTIMA,FINALIZADA,PINA,AV BRASILIA FORMOSA,,,NA PISTA QUE DA ACESSO A ESCULTURA DE BRENNAND,PINA,,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-24 00:00:00,15:45:00,COM VÍTIMA,FINALIZADA,SANCHO,AV LIBERDADE,648,,PIZZARIA E CHURRASCARIA MANÁ,SANCHO,,CIDADE,COLISÃO COM CICLISTA,1,1,0,1,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Não existente,Seca,,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-24 00:00:00,18:05:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,RUA CONEGO BARATA,,,E/F A FERREIRA COSTA,TAMARINEIRA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-24 00:00:00,21:51:40,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,354,,"PRÓX AO CARTORIO DE TEJIPIO, SNT JABOATAO",TEJIPIÓ,,,ENGAVETAMENTO,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-24 00:00:00,22:18:40,SEM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,AO LADO DA PAGUE NORTE  /// SEMÁFORO 079,CASA AMARELA,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-25 00:00:00,14:43:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,,AV PREFEITO ARTUR LIMA CAVALCANTI,AO LADO DA SECRETARIA  DE INFRAENSTRUTURA,SANTO AMARO,343,CIDADE,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa contínua,,
2021-10-25 00:00:00,15:01:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMÁFORO 378,SANTO AMARO,378,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60 km/h,Dupla,Faixa seccionada,Canteiro central,
2021-10-25 00:00:00,16:52:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,,RUA ARLINDO GOUVEIA,,MADALENA,621,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Canteiro central,,
2021-10-25 00:00:00,17:51:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,7787,RUA GUADALAJARA,E/F AO GERALDAO   S/T CID,IMBIRIBEIRA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,Canteiro central,
2021-10-25 00:00:00,18:00:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,,,SEMÁFORO,AREIAS,494,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Faixa seccionada,,
2021-10-25 00:00:00,18:24:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA JOAO DIAS MARTINS,255,RUA DONA MAGINA PONTUAL,AO LADO DO EDIFICIO MIRELLA,BOA VIAGEM,,CIDADE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",,Dupla,Faixa contínua,Faixa seccionada,
2021-10-26 00:00:00,07:35:00,COM VÍTIMA,FINALIZADA,CORDEIRO,RUA GOMES TABORDA,,EST DO FORTE DO ARRAIAL N. DO B. JESUS,SOB SEMÁFORO 249,CORDEIRO,249,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,30 km/h,Dupla,Faixa seccionada,,
2021-10-26 00:00:00,07:42:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,804,RUA PROFESSOR MARIO CASTRO,E/F AO POSTO DE GASOLINA BR,BOA VIAGEM,158,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Canteiro central,,
2021-10-26 00:00:00,08:20:00,SEM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,2075,,CAXANGÁ ACESSÓRIOS,ENCRUZILHADA,,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Canteiro central,,
2021-10-26 00:00:00,10:03:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,RUA IMPERIAL,940,,PRÓXIMO AO FERRO E AÇO,SÃO JOSÉ,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,60 km/h,Única,Não existe,,
2021-10-26 00:00:00,11:33:00,COM VÍTIMA,FINALIZADA,CASA FORTE,AV DEZESSETE DE AGOSTO,,,EM FRENTE A PAGUE MENOS,CASA FORTE,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-26 00:00:00,14:10:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMÁFORO 378,SANTO AMARO,378,SUBURBIO,COLISÃO FRONTAL,2,1,0,0,0,0,0,0,0,1,0,Outros,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,,Dupla,Canteiro central,,
2021-10-26 00:00:00,18:05:00,COM VÍTIMA,CANCELADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,"EM FRENTE AO SHOPPING TACARUNA, SENTIDO OLINDA",SANTO AMARO,,,QUEDA,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2021-10-26 00:00:00,18:35:00,COM VÍTIMA,FINALIZADA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),,,PROX A PRIMEIRA LOMBADA ELETRONICA SENTIDO BOA VIAGEM,PINA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa seccionada,,
2021-10-26 00:00:00,21:28:40,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA VINTE E UM DE ABRIL,854,RUA REALENGO,PROX AO CLUBE FERROVIARIO,AFOGADOS,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,R-30,,Dupla,Não existe,,
2021-10-27 00:00:00,07:25:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,SOB O SEMÁFORO 75,DERBY,75,,COLISÃO TRASEIRA,0,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,60 km/h,Dupla,Canal,,
2021-10-27 00:00:00,09:42:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,1302,,EM FRENTE A IGREJA PRESBITERIANA FAMÍLIA CRISTÃ. BO 242567 É CONTINUAÇÃO DO BO 212568,SANTO AMARO,,SUBURBIO,COLISÃO TRASEIRA,4,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Dupla,Canteiro central,,
2021-10-27 00:00:00,10:36:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,,,EM FRENTE AO ESTACIONAMENTO PRIVATIVO DA SECRETARIA DA FAZENDA  / SENT AFOGADOS,SÃO JOSÉ,,SUBURBIO,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa contínua,,
2021-10-27 00:00:00,15:33:00,SEM VÍTIMA,CANCELADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,4312,RUA GOMES COUTINHO,PRÓX AO POSTO BR,CASA AMARELA,643,SUBURBIO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,
2021-10-27 00:00:00,18:07:00,SEM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,AV MILITAR,,,E/F A PREFEITURA,BAIRRO DO RECIFE,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-27 00:00:00,19:07:00,COM VÍTIMA,FINALIZADA,PRADO,RUA GOMES TABORDA,,RUA DES ADOLFO CIRIACO,SINOI COMBUSTÍVEIS,PRADO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Ilegível,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Faixa seccionada,,
2021-10-28 00:00:00,12:39:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA RIBEIRO DE BRITO,,,EM FRENTE AO POSTO DE GASOLINA PETROBRAS,BOA VIAGEM,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-28 00:00:00,13:19:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV GENERAL SAN MARTIN,478,,EM FRENTE A SORVETERIA  MUG,CORDEIRO,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Outras,,Dupla,Faixa contínua,,
2021-10-28 00:00:00,13:40:00,COM VÍTIMA,FINALIZADA,VÁRZEA,RUA VALE DO SIRIJI,5049,,,VÁRZEA,,,CHOQUE,0,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
2021-10-28 00:00:00,17:21:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,RUA DES DIRCEU BORGES,E/F AO POSTO IPIRANGA,AFOGADOS,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
2021-10-28 00:00:00,18:32:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),,RUA TENENTE JOAO CICERO,,BOA VIAGEM,,CIDADE,CHOQUE,0,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-4b,,Única,Faixa seccionada,,
2021-10-28 00:00:00,18:42:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA HENRIQUE CAPITULINO,,AV CONSELHEIRO AGUIAR,SEMÁFORO 143 / PRÓX A LOJA PRADORMIR,BOA VIAGEM,143,CIDADE,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Faixa seccionada,,
2021-10-28 00:00:00,22:15:40,COM VÍTIMA,FINALIZADA,AFOGADOS,PTE DO MOTOCOLOMBO,,,EM CIMA DA PONTE,AFOGADOS,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Canteiro central,,
2021-10-29 00:00:00,10:34:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,,AO LADO DA AERONÁLTICA FAIXA  DA DIREIRA SENTIDO PIEDADE/ SEGUNDO COMAR DO QUARTEL GERERAL,BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
2021-10-29 00:00:00,12:58:00,SEM VÍTIMA,CANCELADA,TOTÓ,RUA ONZE DE AGOSTO,,,AO LADO  DO BIDU KRAUSE,TOTÓ,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-29 00:00:00,17:00:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA SOUZA BANDEIRA,483,RUA DIANOPOLIS,SOB O SEMÁFORO 317,TORRE,317,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Dupla,Não existe,,
2021-10-29 00:00:00,21:32:40,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,AV PROFESSOR JOSE DOS ANJOS,ESTADIO DO ARRUDA,ARRUDA,13,SUBURBIO,COLISÃO TRASEIRA,1,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Dê a preferência""",,Única,Faixa contínua,,
2021-10-30 00:00:00,06:03:00,COM VÍTIMA,FINALIZADA,LINHA DO TIRO,RUA URIEL DE HOLANDA,1635,,PROX. AO ARMAZEM OLIVEIRA,LINHA DO TIRO,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Não existe,,
2021-10-30 00:00:00,08:28:00,COM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,1008,,EM FRENTE AO N° 1008,AREIAS,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2021-10-30 00:00:00,11:31:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA JOAO IVO DA SILVA,,,OPOSTO AO N° 79,MADALENA,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
2021-10-30 00:00:00,11:51:00,SEM VÍTIMA,FINALIZADA,ARRUDA,RUA DAS MOCAS,219,,AO LADO DO ESTÁDIO DO ARRUDA,ARRUDA,,SUBURBIO,,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa seccionada,,
2021-10-30 00:00:00,12:29:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV CAXANGA,945,RUA FIDELIS MOLITERNO,MF CAR,CORDEIRO,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Única,Não existe,,
2021-10-30 00:00:00,13:03:00,SEM VÍTIMA,FINALIZADA,BRASÍLIA TEIMOSA,AV BRASILIA FORMOSA,18B,,,BRASÍLIA TEIMOSA,,SUBURBIO,,0,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa seccionada,,
2021-10-30 00:00:00,13:16:00,COM VÍTIMA,FINALIZADA,JORDÃO,AV MARIA IRENE,345,,PRÓX AO MARTELINHO DE OURO AUTO CRUZ,JORDÃO,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
2021-10-30 00:00:00,14:53:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,,AV DES JOSE NEVES,PROXIMO AO TREVO SUPERMERCADO,BOA VIAGEM,476,CIDADE,COLISÃO TRANSVERSAL,0,3,0,0,0,0,0,0,0,3,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2021-10-30 00:00:00,16:25:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA DR TOME DIAS,,,AO LADO DA CASA PIO,CASA AMARELA,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Dupla,Faixa contínua,,
2021-10-30 00:00:00,17:15:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA DOS NAVEGANTES,1997,,EM FRENTE AO NAVEGANTES PRAIA HOTEL,BOA VIAGEM,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-10-31 00:00:00,10:17:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,AV ARMINDO MOURA,POR TRAZ DA VILA MILITAR/ LAVA JATO DAS MENINAS,BOA VIAGEM,258,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa contínua,Canteiro central,
2021-10-31 00:00:00,14:27:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,AV CONSUL VILARES FRAGOSO,707,RUA COMENDADOR FRANCO FERREIRA,AO LADO DA CAVALARIA DA POLICIA MILITAR,SAN MARTIN,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,,,
2021-10-31 00:00:00,14:44:00,COM VÍTIMA,FINALIZADA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,RUA PAISSANDU,RUA PAISSANDU,PAISSANDU,69,SUBURBIO,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Canal,,
2021-10-31 00:00:00,15:52:00,SEM VÍTIMA,FINALIZADA,PINA,RUA MANOEL DE BRITO,,AV REPUBLICA ARABE UNIDA,,PINA,659,CIDADE,COLISÃO TRASEIRA,0,1,0,0,0,0,0,1,0,0,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,Faixa seccionada,,
2021-10-31 00:00:00,19:48:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,2200,,PRÓXIMO DA LOMBADA ELETRÔNICA,SANTO AMARO,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa contínua,,
2021-11-01 00:00:00,02:37:00,SEM VÍTIMA,FINALIZADA,TORRÕES,RUA MIRABELA,,,UPA DO TORRÕES,TORRÕES,,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-11-01 00:00:00,07:24:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA MARQUES DE BAIPENDI,513,,LADO OPOSTO A PADARIA PAN BENICIO,CAMPO GRANDE,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Faixa seccionada,,
2021-11-01 00:00:00,10:58:00,COM VÍTIMA,FINALIZADA,PINA,AV ANTONIO DE GOES,549,,LADO OPOSTO DETROI CARDS,PINA,538,CIDADE,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Canteiro central,,
2021-11-01 00:00:00,12:10:00,COM VÍTIMA,FINALIZADA,TORRÕES,AV BICENTENARIO DA REVOLUCAO FRANCESA,25,,AO LADO DA IGREJA ASSEMBLEIA DE DEUS,TORRÕES,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",30 km/h,Dupla,Não existe,,
2021-11-01 00:00:00,14:15:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA DOIS IRMAOS,,,EM FRENTE AO IFPE,DOIS IRMÃOS,,,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
2021-11-01 00:00:00,16:12:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,AV CENTRAL,,,ATRÁS DA UNIDADE DE SAÚDE SÃO JOSE DO COQUE,JOANA BEZERRA,,SUBURBIO,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,,Única,Não existe,,
2021-11-01 00:00:00,16:44:00,COM VÍTIMA,FINALIZADA,MADALENA,EST DOS REMEDIOS,,AV JOSE GONCALVES DE MEDEIROS,EM FRENTE A POLICLÍNICA LESSA DE ANDRADE,MADALENA,353,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-25a,,Única,Blocos,,
2021-11-01 00:00:00,16:53:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA GOMES TABORDA,390,RUA CARLOS GOMES,EM FRENTE AO ANTIGO BAILE PERFUMADO,MADALENA,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Não existe,,
2021-11-02 00:00:00,11:11:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA AMELIA,114,,EM FRENTE A AREZZO,ESPINHEIRO,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,40 km/h,Única,,,
2021-11-02 00:00:00,13:15:00,SEM VÍTIMA,CANCELADA,AFOGADOS,RUA SAO MIGUEL,,,EM FRENTE AO BODE DO NÔ,AFOGADOS,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2021-11-02 00:00:00,16:39:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA JOAO FERNANDES VIEIRA,405,,E/F A UNIBRA,BOA VISTA,,CIDADE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,,
2021-11-02 00:00:00,17:22:00,COM VÍTIMA,FINALIZADA,PORTO DA MADEIRA,RUA DALVA DE OLIVEIRA,3620,RUA DR TRINDADE HENRIQUE,PROXIMO AO SEST/SENAT,PORTO DA MADEIRA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,,Dupla,Não existe,,
