data,hora,natureza,bairro,endereco,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,sinalizacao,condicao_via,conservacao_via,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1
2023-12-07 00:00:00,05:47:00,SEM VÍTIMA,CAXANGA,AV CAXANGA,,,ENGAVETAMENTO,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-07 00:00:00,05:58:00,COM VÍTIMA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-07 00:00:00,06:19:00,COM VÍTIMA,ILHA DO RETIRO,AV ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,03:11:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,09:21:00,COM VÍTIMA,TORRE,RUA JOSE BONIFACIO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,11:12:00,SEM VÍTIMA,BOA VISTA,RUA ROSARIO DA BOA VISTA,,,COLISÃO,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,
2023-12-08 00:00:00,11:38:00,SEM VÍTIMA,ALTO SANTA TERESINHA,RUA ALTO BRASIL,,,COLISÃO,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-08 00:00:00,11:57:00,COM VÍTIMA,IBURA,AV PERNAMBUCO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,12:08:00,COM VÍTIMA,TAMARINEIRA,AV CONS ROSA E SILVA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,12:18:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-08 00:00:00,12:58:00,SEM VÍTIMA,BOA VIAGEM,AV DOM JOAO VI,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-08 00:00:00,01:19:00,COM VÍTIMA,ALTO SANTA TERESINHA,RUA LADEIRA DE PEDRA,,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,2,0,,,,,,,,,
2023-12-08 00:00:00,10:13:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,05:24:00,SEM VÍTIMA,MADALENA,RUA BENFICA,,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-09 00:00:00,09:00:00,COM VÍTIMA,SANTO AMARO,RUA DO POMBAL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,09:22:00,COM VÍTIMA,AREIAS,AV RECIFE,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,09:35:00,COM VÍTIMA,ENCRUZILHADA,AV BEBERIBE,,,COLISÃO,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,12:54:00,COM VÍTIMA,PARNAMIRIM,AV CONS ROSA E SILVA,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,01:50:00,SEM VÍTIMA,BOA VIAGEM,RUA CORONEL ANIZIO RODRIGUES COELHO,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-09 00:00:00,05:34:00,COM VÍTIMA,AFOGADOS,RUA VINTE E UM DE ABRIL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,05:38:00,COM VÍTIMA,TAMARINEIRA,EST VELHA DE AGUA FRIA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,09:04:00,COM VÍTIMA,ARRUDA,RUA DESENHISTA EULINO SANTOS,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-09 00:00:00,11:12:00,SEM VÍTIMA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,COLISÃO,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-10 00:00:00,12:33:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,CAPOTAMENTO,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,11:11:00,COM VÍTIMA,IBURA,AV DOZE DE JUNHO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,02:08:00,COM VÍTIMA,AGUA FRIA,RUA SAO BENTO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,02:11:00,COM VÍTIMA,SAN MARTIN,RUA VINTE E UM DE ABRIL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,02:40:00,COM VÍTIMA,BOA VIAGEM,RUA DOS NAVEGANTES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,07:06:00,COM VÍTIMA,CAMPO GRANDE,RUA MARECHAL DEODORO,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,07:23:00,COM VÍTIMA,MORRO DA CONCEICAO,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-10 00:00:00,07:55:00,COM VÍTIMA,SAN MARTIN,AV JOAO CABRAL DE MELO NETO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,04:32:00,SEM VÍTIMA,AREIAS,AV ESTANCIA,,,COLISÃO TRASEIRA,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-11 00:00:00,04:39:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-11 00:00:00,06:56:00,COM VÍTIMA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,07:31:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,08:18:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,08:50:00,COM VÍTIMA,AFOGADOS,RUA JACIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,10:16:00,COM VÍTIMA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,2,0,,,,,,,,,
2023-12-11 00:00:00,11:57:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,12:44:00,COM VÍTIMA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,12:50:00,SEM VÍTIMA,SANTO AMARO,RUA ARNOBIO MARQUES,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-11 00:00:00,01:55:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,COLISÃO LATERAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,02:36:00,COM VÍTIMA,TORRE,RUA JOSE BONIFACIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,02:45:00,COM VÍTIMA,TORROES,RUA DR MIGUEL VIEIRA FERREIRA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,04:37:00,SEM VÍTIMA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-11 00:00:00,04:47:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-11 00:00:00,06:10:00,COM VÍTIMA,PRADO,RUA MANOEL DE ARRUDA CAMARA,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,06:22:00,COM VÍTIMA,MONTEIRO,RUA DE APIPUCOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,06:22:00,COM VÍTIMA,IMBIRIBEIRA,RUA SARGENTO SILVINO DE MACEDO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-11 00:00:00,07:45:00,COM VÍTIMA,CAXANGA,AV CAXANGA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,06:52:00,SEM VÍTIMA,VARZEA,AV CAXANGA,,SUBURBIO,ENGAVETAMENTO,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-12 00:00:00,07:02:00,COM VÍTIMA,TORRE,RUA REAL DA TORRE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,08:37:00,SEM VÍTIMA,GRACAS,AV RUI BARBOSA,,CIDADE,COLISÃO LATERAL,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,
2023-12-12 00:00:00,08:58:00,COM VÍTIMA,ESPINHEIRO,AV JOAO DE BARROS,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,09:16:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,09:35:00,COM VÍTIMA,MACAXEIRA,RUA SUBIDA DO PLATO,,,COLISÃO FRONTAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,10:21:00,COM VÍTIMA,BREJO DE BEBERIBE,AV VEREADOR OTACILIO AZEVEDO,,,COLISÃO,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,01:20:00,COM VÍTIMA,BOA VIAGEM,RUA AYRTON SENNA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,01:40:00,COM VÍTIMA,JORDAO,RUA DR ALVARO FERRAZ,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,01:45:00,COM VÍTIMA,JARDIM SAO PAULO,AV LIBERDADE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,02:29:00,COM VÍTIMA,AREIAS,AV CENTRAL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,03:51:00,COM VÍTIMA,IBURA,RUA DOIS RIOS,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,05:12:00,COM VÍTIMA,IPUTINGA,RUA AMBROSIO MACHADO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,05:20:00,COM VÍTIMA,TORRE,RUA NETO CAMPELO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,05:40:00,COM VÍTIMA,JIQUIA,AV RECIFE,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-12 00:00:00,10:10:00,COM VÍTIMA,VARZEA,RUA JOAO CARNEIRO DA CUNHA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,07:18:00,COM VÍTIMA,BOA VIAGEM,RUA SA E SOUZA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,07:24:00,COM VÍTIMA,TOTO,RUA ONZE DE AGOSTO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,07:43:00,COM VÍTIMA,IPSEP,AV RECIFE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,07:58:00,COM VÍTIMA,MUSTARDINHA,AV MANOEL GONCALVES DA LUZ,,,COLISÃO,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,09:11:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,09:13:00,COM VÍTIMA,MADALENA,TUNEL DA ABOLICAO,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,09:26:00,COM VÍTIMA,GUABIRABA,AV DA RECUPERACAO,,,COLISÃO,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,10:08:00,COM VÍTIMA,FUNDAO,RUA VALENTINS,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,10:10:00,COM VÍTIMA,CAXANGA,AV JOAQUIM RIBEIRO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,11:22:00,COM VÍTIMA,BOA VIAGEM,AV MARECHAL JUAREZ TAVORA,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,12:01:00,COM VÍTIMA,CASA FORTE,RUA EDSON ALVARES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,12:39:00,COM VÍTIMA,BOA VIAGEM,RUA RIBEIRO DE BRITO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,12:52:00,COM VÍTIMA,TAMARINEIRA,EST DO ARRAIAL,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,01:36:00,COM VÍTIMA,BAIRRO DO RECIFE,CAIS DO APOLO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,02:03:00,COM VÍTIMA,SAN MARTIN,RUA GOMES TABORDA,67,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,04:44:00,COM VÍTIMA,GRACAS,AV DR MALAQUIAS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,05:17:00,COM VÍTIMA,CAMPO GRANDE,RUA JERONIMO VILELA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-13 00:00:00,05:11:00,SEM VÍTIMA,TORROES,AV ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-13 00:00:00,05:28:00,COM VÍTIMA,SOLEDADE,RUA DAS NINFAS,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,06:24:00,COM VÍTIMA,AFOGADOS,AV SUL,320,,COLISÃO FRONTAL,0,1,0,1,0,0,0,0,0,1,0,,,,,,,,,
2023-12-13 00:00:00,08:37:00,SEM VÍTIMA,AFOGADOS,RUA VISCONDE DE PELOTAS,334,SUBURBIO,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-14 00:00:00,01:07:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,225,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-14 00:00:00,01:28:00,COM VÍTIMA,AFOGADOS,EST DOS REMEDIOS,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,06:42:00,COM VÍTIMA,BONGI,EST DO BONGI,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,06:56:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,07:00:00,COM VÍTIMA,BONGI,RUA ISAAC MARKMAN,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,08:09:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,08:24:00,COM VÍTIMA,PINA,RUA FRANCISCO VALPASSOS,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,09:00:00,SEM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-14 00:00:00,10:19:00,COM VÍTIMA,IPUTINGA,EST DO BARBALHO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,11:29:00,COM VÍTIMA,JORDAO,TUNEL FELIPE CAMARAO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,02:06:00,COM VÍTIMA,AFOGADOS,RUA CINCO DE NOVEMBRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,02:09:00,COM VÍTIMA,AFOGADOS,RUA DA PAZ,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,04:17:00,COM VÍTIMA,BEBERIBE,AV BEBERIBE,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,04:43:00,COM VÍTIMA,CORDEIRO,RUA ODETE MONTEIRO,589,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,04:52:00,COM VÍTIMA,BAIRRO DO RECIFE,RUA DO APOLO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,06:21:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,287,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-14 00:00:00,06:49:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,07:24:00,COM VÍTIMA,ARRUDA,RUA DAS MOCAS,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,08:00:00,SEM VÍTIMA,ROSARINHO,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-15 00:00:00,08:03:00,COM VÍTIMA,JIQUIA,AV DR JOSE RUFINO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,08:08:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,09:19:00,SEM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,,COLISÃO,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-15 00:00:00,10:26:00,COM VÍTIMA,MADALENA,RUA JOSE OSORIO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,10:59:00,COM VÍTIMA,JOANA BEZERRA,VIADUTO CAPITAO TEMUDO,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,11:49:00,COM VÍTIMA,JARDIM SAO PAULO,RUA LEANDRO BARRETO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,12:58:00,COM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,02:26:00,COM VÍTIMA,BARRO,RUA AMADOR ARAUJO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,02:41:00,COM VÍTIMA,IPSEP,RUA SAO NICOLAU,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,03:07:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,04:57:00,COM VÍTIMA,JORDAO,TUNEL FELIPE CAMARAO,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-15 00:00:00,05:52:00,SEM VÍTIMA,SAO JOSE,PRC DAS CINCO PONTAS,,SUBURBIO,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-12-15 00:00:00,06:30:00,SEM VÍTIMA,SAO JOSE,PRC DAS CINCO PONTAS,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,
2023-12-16 00:00:00,07:16:00,COM VÍTIMA,PINA,AV HERCULANO BANDEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,08:46:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,11:01:00,COM VÍTIMA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,11:01:00,COM VÍTIMA,BOMBA DO HEMETERIO,RUA CHA DE ALEGRIA,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,12:59:00,COM VÍTIMA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,12:10:00,COM VÍTIMA,,AV SUL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,12:15:00,COM VÍTIMA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,12:19:00,COM VÍTIMA,BOA VISTA,PTE PRINCESA IZABEL,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,02:30:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,02:57:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,05:02:00,COM VÍTIMA,IPSEP,AV RECIFE,,SUBURBIO,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,06:44:00,COM VÍTIMA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-16 00:00:00,08:32:00,COM VÍTIMA,AGUA FRIA,RUA FLORESTOPOLIS,,,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-17 00:00:00,07:54:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-17 00:00:00,05:20:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-17 00:00:00,06:14:00,COM VÍTIMA,IBURA,RUA PAULISTA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-17 00:00:00,07:22:00,COM VÍTIMA,AFOGADOS,AV SUL,,,COLISÃO,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,
2023-12-17 00:00:00,08:12:00,COM VÍTIMA,TEJIPIO,RUA FALCAO DE LACERDA,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-17 00:00:00,08:45:00,COM VÍTIMA,JORDAO,RUA DR ALVARO FERRAZ,,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-18 00:00:00,12:55:00,SEM VÍTIMA,TEJIPIO,RUA GUANABARA,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2023-12-18 00:00:00,02:04:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,225,SUBURBIO,COLISÃO,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,
2023-12-18 00:00:00,07:13:00,COM VÍTIMA,TORRE,RUA JOSE BONIFACIO,,,COLISÃO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
2023-12-18 00:00:00,07:34:00,COM VÍTIMA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,
